id,RecipeIngredient,by_sort,by_situation
6920958,"[144, 51, 2, 12, 7, 6, 15, 1, 5, 3, 10]",면/만두,초스피드
6995216,"[6, 124, 61, 9, 8, 10, 16, 3, 48, 5, 177, 11, 6]",밥/죽/떡,일상
6851976,"[66, 8, 2, 11, 46, 49, 130, 234, 37, 216]",디저트,간식
6974461,"[22, 4, 26, 2, 15, 108]",양식,일상
6868037,"[26, 98, 2, 11, 124, 130]",밥/죽/떡,일상
7016231,"[4, 41, 10, 20, 3, 1, 18]",밑반찬,일상
6869044,"[111, 42, 8, 31, 17, 6, 27, 11, 10, 19]",밥/죽/떡,일상
6922787,"[176, 119, 110, 29, 36, 76, 83, 100]",기타,다이어트
6856419,"[85, 9, 4, 14, 1, 27, 12, 5, 31, 19, 7]",메인반찬,일상
6877546,"[60, 190, 2, 320, 487, 479, 21, 3, 8, 158]",과자,간식
7004796,"[46, 157, 16, 35, 23, 1, 13, 475, 7]",메인반찬,다이어트
6984480,"[88, 4, 98, 26, 21, 2]",스프,간식
6905754,"[208, 2, 11, 8, 49]",메인반찬,손님접대
6992476,"[68, 82, 78, 55, 69, 10, 35, 1, 27, 9, 4, 11, 13]",찌개,일상
6969884,"[28, 11, 2, 21, 435, 1, 3]",기타,간식
2497035,"[207, 22, 1, 148, 153, 38, 153, 3, 48, 6, 52, 38]",밥/죽/떡,일상
6981271,"[30, 10, 3, 18, 20, 2, 1, 4, 9]",김치/젓갈/장류,일상
6886311,"[111, 4, 8, 22, 37, 211, 67, 2, 11, 17]",밥/죽/떡,일상
6933218,"[530, 440, 456, 282, 138]",차/음료/술,일상
6898287,"[197, 2, 6]",기타,간식
7024785,"[170, 18, 3, 19, 59]",양념/소스/잼,간식
6935797,"[68, 4, 32, 28, 51, 142, 25, 13, 64, 1, 17, 11]",찌개,일상
6839083,"[82, 39, 79, 85, 16, 8]",디저트,술안주
6910895,"[348, 4, 9, 211, 3, 6, 8]",밥/죽/떡,일상
6866457,"[276, 93, 23, 1, 10, 12]",기타,일상
7026164,"[272, 229, 138, 26, 331, 166]",차/음료/술,일상
6935552,"[28, 107, 4, 26, 2, 21, 110, 175, 27, 11]",스프,일상
6836352,"[101, 2]",면/만두,간식
7017259,"[222, 35, 16, 1, 7, 12]",밑반찬,일상
7000698,"[46, 74, 9, 15, 31, 5, 12]",밑반찬,초스피드
7016916,"[305, 32, 9, 24, 1, 30, 38, 8]",국/탕,일상
6958183,"[68, 76, 4, 13, 1, 383, 163, 284, 5, 338]",메인반찬,일상
6950881,"[78, 8, 13, 66, 135, 38, 161]",밑반찬,일상
6974051,"[47, 109, 33, 6, 1, 24, 20, 96]",국/탕,일상
6897369,"[22, 111, 117, 7, 12]",밥/죽/떡,도시락
6920491,"[402, 102, 142, 4, 41, 163, 22, 5, 3, 86, 6, 11, 1]",밥/죽/떡,일상
7011941,[88],기타,간식
6962329,"[233, 6, 387, 2]",기타,일상
6977166,"[68, 4, 42, 16, 5, 1, 17, 52, 40, 11, 7]",메인반찬,일상
7022240,"[88, 21, 44]",디저트,간식
6986658,"[95, 9, 5, 3, 55, 9, 13, 5, 10, 3, 1, 7, 12]",밥/죽/떡,일상
1007693,"[58, 1, 70, 112, 251, 140, 44, 3, 3, 5, 34]",밑반찬,일상
7015190,"[170, 464, 3, 6]",디저트,간식
6865528,"[42, 12]",김치/젓갈/장류,손님접대
6962861,"[60, 21, 3, 2, 8, 140, 21, 8, 3, 3, 128]",디저트,간식
6902123,"[564, 37, 16, 1, 5, 7, 3, 48, 17, 12]",밑반찬,일상
6840089,"[65, 9, 14, 99, 29, 2, 7, 5]",밥/죽/떡,도시락
6868389,"[639, 166, 5, 3, 19, 1, 43, 17, 6]",메인반찬,초스피드
6989651,"[556, 230, 4, 25, 70, 1, 40, 24, 7, 12, 6]",메인반찬,일상
6916729,"[461, 175, 1, 5, 2, 33, 23, 12]",밑반찬,초스피드
6986509,"[113, 4, 14, 49, 314, 68, 15, 5, 17, 1, 7, 11, 5, 19]",메인반찬,명절
6972255,"[1, 27]",기타,기타
6905660,"[82, 13, 32, 9, 33, 19, 3, 10, 12]",메인반찬,일상
7019751,"[21, 3, 186, 2, 8, 339, 60, 77, 190, 260, 432, 205]",과자,일상
6960141,"[709, 6, 18, 3, 5, 52]",밑반찬,일상
6986406,"[47, 32, 13, 57, 6, 284, 1, 5, 12]",밑반찬,일상
6988596,"[62, 1, 5, 24, 7, 2, 6, 10, 2]",밑반찬,일상
6956975,"[388, 1, 68, 4, 9, 46, 31, 3, 56, 85, 6, 49, 12, 15]",밥/죽/떡,일상
6862290,"[305, 9, 412, 5, 9, 1, 40, 3, 11, 7, 34]",메인반찬,일상
6694347,"[678, 119, 53, 62, 36, 14, 46, 8, 16, 10, 262, 1, 91, 11, 50, 59, 270, 19, 7, 12]",면/만두,일상
6712235,"[30, 20, 64, 3, 10, 1]",밑반찬,일상
4287507,"[645, 140, 18, 12, 45, 5, 19, 153, 3]",밑반찬,다이어트
6975052,"[28, 65, 55, 1, 5, 2, 11]",국/탕,일상
6907189,"[173, 169, 4, 9, 1, 24, 2, 214]",국/탕,일상
6948189,"[8, 39, 3, 44, 26, 21]",디저트,간식
6936126,"[53, 13, 25, 5, 50, 20, 97, 3, 18, 6]",밑반찬,일상
6925984,"[124, 61, 4, 46, 356, 31, 1, 3]",밥/죽/떡,간식
6966675,"[392, 4, 9, 13, 25, 32, 24, 55, 1, 40, 2, 11, 33, 55, 10, 5, 7, 16, 20]",찌개,일상
843977,"[76, 3, 59]",양념/소스/잼,초스피드
6919356,"[95, 41, 13, 25, 5, 20, 10, 43, 1, 3, 12, 7]",밑반찬,일상
6856548,"[176, 74, 4, 79, 147, 495, 11, 135]",빵,간식
6854989,"[22, 605, 203, 9, 8, 12, 33]",밥/죽/떡,일상
6829915,"[578, 41, 2, 7, 12, 289]",밑반찬,일상
6851841,"[62, 9, 47, 1, 10, 2, 45, 1, 2, 9, 7]",국/탕,일상
6925712,"[245, 1, 5, 86, 3, 37, 19, 7, 12]",밑반찬,초스피드
6862196,"[277, 55, 58, 35, 615, 1, 23]",국/탕,일상
6840779,"[343, 89, 13, 166, 12, 5, 16, 1, 48, 151, 15, 10]",메인반찬,술안주
6982504,"[183, 4, 8, 150, 25, 51, 55, 10, 7, 17, 1, 20, 64, 55, 2]",찌개,일상
6982595,"[30, 4, 6, 2, 33]",,
6907424,"[516, 16, 10, 19, 7, 1, 23]",메인반찬,일상
1073814,"[68, 51, 4, 32, 70, 25, 9, 69, 16, 1, 10, 24, 2, 38]",찌개,일상
3656757,"[2, 36, 6, 18, 3]",밑반찬,일상
2971988,"[28, 82, 221, 42, 16, 1, 153, 3]",메인반찬,일상
6897191,"[283, 4, 9, 14, 13, 25, 10, 5, 3, 16, 1, 17, 7, 31]",메인반찬,일상
6696806,"[88, 72, 44]",과자,간식
1992974,"[22, 14, 87, 4, 100, 112, 12, 2]",밥/죽/떡,일상
6849759,"[32, 4, 14, 115, 8, 66, 2, 11]",메인반찬,일상
6739148,"[391, 219, 29, 4, 51, 1, 235, 54]",밑반찬,일상
1195794,"[60, 21, 483, 8, 77, 260, 125, 3]",과자,간식
6983612,"[278, 344, 42, 8, 82, 7, 34, 68]",면/만두,일상
6949494,[21],양념/소스/잼,일상
6844233,"[46, 14, 37, 50, 18, 189, 2, 11]",샐러드,일상
6976698,"[55, 189, 112, 8, 190, 55]",과자,간식
6979244,"[63, 196, 56, 74, 8, 11, 2]",빵,일상
7018493,"[109, 306, 58, 6, 7, 1, 2]",국/탕,이유식
6907223,"[63, 74, 8, 110]",빵,일상
6868543,"[53, 68, 32, 14, 9, 1, 172, 13, 39, 8, 15, 5, 52, 2, 38]",메인반찬,명절
6876368,"[28, 8, 36, 84, 4, 14, 120, 83, 37]",샐러드,일상
6712293,"[266, 1, 49, 4, 2, 11, 456, 5, 18]",메인반찬,손님접대
6983398,"[4, 1, 74, 73, 26, 2, 11, 6, 27, 101, 115]",양식,일상
7009826,"[74, 4, 13, 8, 22, 15, 5, 38, 54, 12, 7]",밥/죽/떡,초스피드
6731426,"[241, 6, 80, 184, 2, 6]",밥/죽/떡,
6981107,"[42, 22, 27, 16, 5, 3, 20, 33, 1]",밥/죽/떡,일상
6909618,"[266, 1, 102, 41, 5, 16, 48, 11]",메인반찬,손님접대
6836088,"[198, 82, 4, 9, 10, 24, 55, 35, 3, 64, 1, 40]",메인반찬,일상
6833153,"[392, 42, 32, 4, 9, 7, 53, 10, 3, 5, 1]",메인반찬,일상
7001242,"[149, 28, 4, 51, 13, 9, 32, 6, 16, 10, 5, 3, 64, 20, 1, 40, 18]",찌개,일상
6930945,"[185, 32, 2, 7, 12]",샐러드,초스피드
6997662,"[117, 5, 6, 3, 9, 1, 40, 14, 4, 13, 10, 27, 7, 104]",밑반찬,일상
7020892,"[231, 32, 69, 9, 13, 25, 35, 16, 1, 20]",국/탕,일상
6949093,"[42, 4, 28, 51, 13, 111, 66, 282, 10]",메인반찬,술안주
6906492,"[53, 4, 9, 5, 6, 20, 3, 19, 50, 18, 13, 1, 12, 10]",밑반찬,일상
6843032,"[8, 3, 60, 77, 244, 125, 170, 73, 3]",빵,간식
1785098,"[6, 68, 82, 42, 7, 4, 70, 9, 16, 86, 24, 2, 1, 24, 11]",찌개,일상
6960595,"[113, 94, 14, 47, 68, 4, 7, 5, 15, 12]",메인반찬,명절
6999039,"[340, 1, 9, 2, 7, 12]",밑반찬,일상
6842785,"[42, 22, 7, 75, 4, 16, 8]",밥/죽/떡,초스피드
6832905,"[8, 14, 23, 4, 2, 11, 26]",밑반찬,일상
7008769,"[65, 109, 1, 7, 2, 24]",국/탕,일상
6921651,"[8, 365, 9, 14, 31, 12, 2, 38]",밥/죽/떡,일상
6980340,"[28, 4, 70, 8, 75, 1, 15, 20, 31, 38, 22, 54]",밥/죽/떡,일상
6997188,"[36, 203, 7, 25, 13, 2, 2]",밑반찬,초스피드
6842897,"[4, 51, 8, 7, 118, 22]",밥/죽/떡,
6913464,"[36, 13, 35, 227, 1, 7, 12]",밑반찬,초스피드
6971881,"[169, 306, 8, 9, 7, 24, 20, 11, 2, 6, 5, 1, 7]",국/탕,명절
6953102,"[584, 23, 20, 2, 12, 1]",밑반찬,일상
7021432,"[382, 96, 45, 33, 34, 24, 1, 33, 23]",밑반찬,일상
6863931,"[32, 14, 4, 9, 5, 1, 10, 7, 3, 12]",밑반찬,일상
6908747,"[402, 1, 23, 163]",메인반찬,일상
6977374,"[258, 36, 75, 29]",메인반찬,손님접대
6545264,"[124, 79, 15, 235, 16, 48, 3, 5]",밥/죽/떡,간식
6892360,"[60, 558, 77, 3, 112, 21, 8, 26, 120]",빵,간식
6825357,"[126, 16, 19, 441, 18, 10, 12]",밑반찬,일상
6957773,"[141, 166, 36, 14, 253, 167, 37, 2, 11]",샐러드,다이어트
7000041,"[312, 277, 30, 9, 13, 6, 35, 16, 10, 20, 1, 40, 17]",메인반찬,일상
6844790,"[340, 39, 6, 2, 11, 34, 45, 550, 15, 4, 14]",메인반찬,일상
6976582,"[28, 57, 79, 2, 26, 21, 5, 48, 3, 17, 6]",밥/죽/떡,간식
6929996,"[28, 75, 4, 10, 16, 24, 1, 23]",메인반찬,일상
6937161,"[28, 14, 4, 13, 5, 3, 48, 1, 6]",밑반찬,일상
7025234,"[132, 22, 14, 185, 74, 2, 7]",밥/죽/떡,일상
6906790,"[347, 160, 51, 78, 32, 7, 1, 6, 2, 24]",국/탕,일상
6904173,"[8, 29, 26, 2, 11, 34]",밑반찬,일상
6872488,"[28, 21, 108, 2, 67]",디저트,간식
6957118,"[149, 4, 10, 3, 5, 86, 48, 31, 7, 135, 11, 1, 9, 13]",메인반찬,일상
6991221,"[8, 4, 94, 142, 130, 110, 21, 27, 54, 83]",양식,일상
6833444,"[95, 9, 93, 72, 1, 33, 68, 5, 3]",밑반찬,일상
6970386,"[212, 2, 38, 21, 1, 44, 6, 59, 5]",양식,일상
6980544,"[51, 181, 15, 64, 33, 12, 1]",밑반찬,일상
6895201,"[486, 42, 68, 23, 4, 10, 5, 1, 7, 3]",찌개,일상
6939369,"[62, 9, 10, 24, 2, 33]",밑반찬,일상
6931506,"[63, 27, 3]",빵,일상
6987643,"[382, 35, 1, 23, 106]",국/탕,일상
6919328,"[28, 13, 15, 66, 57, 2]",밑반찬,간식
6874681,"[378, 131, 5, 6, 3, 48, 52, 17, 12, 11, 23, 1]",밑반찬,일상
6972481,"[415, 8, 22, 33, 31, 12]",밥/죽/떡,일상
6854666,"[503, 144, 30, 41, 117, 228, 211, 3, 45, 17]",면/만두,일상
6981010,"[159, 26, 15, 19, 77]",디저트,다이어트
6980234,"[305, 30, 69, 8, 1, 24, 23, 11, 7]",국/탕,해장
7002439,"[68, 32, 1, 9, 4, 55, 24, 20, 3, 10, 35]",찌개,일상
6831433,"[109, 30, 160, 13, 24, 7, 2, 1, 55]",국/탕,일상
6882770,"[121, 301, 103, 2, 8, 122, 285, 67]",양식,일상
7003345,"[103, 15, 28, 4, 111, 14, 51]",메인반찬,일상
6900634,"[60, 21, 320, 3, 2, 77, 8, 158, 26, 8, 6]",빵,간식
6856564,"[68, 46, 4, 9, 42, 13, 97, 1, 11, 16, 10, 3, 5, 7]",메인반찬,일상
6990957,"[119, 76, 4, 10, 5, 93, 192, 43, 33, 12]",밑반찬,초스피드
7013454,"[81, 8, 26, 20, 15]",메인반찬,일상
6979344,"[306, 109, 1, 7, 5, 2, 327]",,
6997075,"[187, 5, 20, 6, 43, 10, 33, 34, 32, 80, 2, 33]",밑반찬,일상
6860959,"[130, 53, 8, 132, 2, 7]",밥/죽/떡,일상
6965450,"[142, 4, 49, 8, 74, 14, 102, 7, 2, 5, 226, 15, 113]",메인반찬,술안주
6918998,"[308, 36, 4, 85, 7, 104, 16, 10, 18, 3, 19, 1]",밑반찬,명절
6942077,"[165, 97, 9, 13, 1, 2, 11, 2]",국/탕,술안주
6947489,[308],기타,기타
6879461,"[22, 61, 29, 87, 4, 14, 8, 157, 31, 235, 54]",밥/죽/떡,일상
2326433,"[694, 4, 30, 13, 9, 1, 310, 5, 17, 262, 35, 96]",메인반찬,일상
7017439,"[88, 80, 162, 27, 45, 2]",빵,간식
6834501,"[176, 79, 67, 26, 73, 732, 2]",빵,간식
7019570,"[88, 89, 89, 6]",밑반찬,일상
6955235,"[75, 116, 39, 8, 27, 4, 9, 78, 5, 3, 17, 6, 91, 137, 11]",기타,일상
7002940,"[95, 8, 7, 7, 1, 3, 289, 2]",밑반찬,일상
6834203,"[191, 55, 7, 1, 363, 47, 14, 45, 5, 43, 19, 7, 33, 12, 10, 41]",밥/죽/떡,
7011761,"[219, 165, 4, 136, 13, 9, 68]",국/탕,일상
6971627,"[33, 4, 1, 23, 65, 16, 267]",양념/소스/잼,일상
6839063,"[149, 4, 9, 16, 10, 1, 19, 86, 2, 11]",메인반찬,일상
6925747,"[213, 164, 284, 6]",차/음료/술,명절
2373330,"[136, 195, 129, 7, 12, 2, 6, 80, 6, 10, 20, 1, 3, 40]",김치/젓갈/장류,일상
6655014,"[65, 109, 1, 24, 2, 7]",국/탕,일상
6978258,"[65, 14, 4, 6, 93, 329]",메인반찬,이유식
6941418,"[541, 4, 13, 16, 7, 34, 2, 609]",밑반찬,일상
6512967,"[94, 4, 51, 9, 69, 35, 1, 10]",국/탕,일상
7000207,"[516, 14, 4, 66, 6, 8, 15]",기타,일상
7001455,"[55, 287, 30, 178, 28, 35, 1, 10, 4, 9, 41, 49]",국/탕,일상
6860479,"[219, 9, 4, 13, 2, 9]",국/탕,일상
7020363,"[30, 9, 6, 33, 24, 20, 1, 96, 2]",국/탕,일상
6756901,"[155, 60, 21, 3, 2, 156, 26, 6, 75, 98, 37, 83, 54, 67]",빵,간식
6929734,"[74, 94, 26, 1, 188, 147, 533, 101, 26, 2, 11, 27]",양식,손님접대
6845821,"[85, 56, 5, 16, 10, 43, 1, 17]",메인반찬,일상
6942207,"[85, 46, 8, 16, 19, 1, 104, 702, 366]",메인반찬,일상
6891737,"[58, 114, 1, 6, 5, 3, 10, 44, 33, 34, 15, 5]",밑반찬,일상
7006079,"[119, 9, 4, 10, 3, 5, 20, 43, 18, 1, 16, 7, 12]",밑반찬,일상
6984161,"[22, 7, 12, 203, 37, 5, 6, 3]",밥/죽/떡,일상
6921105,"[369, 16, 19, 1, 7, 104]",메인반찬,일상
7018905,"[71, 9, 15, 1, 5, 31, 19, 7, 12]",밑반찬,일상
6952434,"[49, 14, 13, 66, 6, 1, 20, 181, 15, 5, 18, 3]",밑반찬,간식
6850727,"[36, 49, 4, 2, 16, 10, 19, 1, 153, 7, 34]",밑반찬,일상
7011772,[88],,
6857922,"[88, 72]",디저트,일상
6980996,"[28, 14, 66, 79, 2]",메인반찬,일상
1245089,"[8, 13, 82, 14, 157, 2, 38]",밑반찬,일상
6944696,"[51, 95, 14, 4, 2, 93, 19, 1, 27, 7, 12]",밑반찬,일상
6834449,"[107, 99, 29, 115, 79, 22, 39, 8, 116, 54]",빵,일상
6996614,"[368, 20, 5, 1, 10, 7, 12]",밑반찬,일상
6855059,"[58, 5, 17, 3, 19, 6, 1, 12]",밑반찬,일상
6920904,"[69, 169, 306, 23, 1, 2, 7, 11, 8, 24]",국/탕,일상
6958181,"[32, 42, 4, 9, 13, 7, 16, 3, 69]",찌개,일상
7002356,"[22, 258, 12, 132, 5, 7, 12]",밥/죽/떡,일상
6860370,"[221, 4, 13, 53, 291, 5, 52, 18, 3, 7, 1, 19, 91, 6]",메인반찬,일상
6862467,"[607, 63, 19, 166]",빵,일상
6870132,"[148, 148, 53, 36, 8, 22, 16, 7]",밥/죽/떡,일상
6839847,"[4, 255, 70, 8, 84, 22, 31]",밥/죽/떡,일상
6842628,"[245, 1, 13, 194, 16, 3, 19, 72]",밑반찬,일상
970187,"[247, 29, 29, 87, 56, 71, 75, 267, 16, 31, 1, 9, 4, 48, 3, 6, 17]",밥/죽/떡,이유식
6845927,"[82, 174, 9, 22, 8, 5, 10, 3, 15, 4]",밥/죽/떡,일상
6919708,"[42, 4, 1, 33, 3, 12]",밑반찬,일상
6950718,"[65, 109, 24, 1, 543, 192]",국/탕,일상
6907622,"[101, 165, 25, 1, 27, 2, 11]",면/만두,일상
7015666,"[32, 15, 33, 5, 10, 9, 7, 12]",밑반찬,일상
6846465,"[28, 2, 15]",밑반찬,일상
3651909,"[36, 4, 2, 20, 10, 43, 1, 12]",밑반찬,일상
1811663,"[303, 28, 95, 4, 1, 76, 107, 9, 175, 103, 52, 91, 11, 6]",양념/소스/잼,일상
6966501,"[36, 15, 7, 2]",밑반찬,일상
6932509,"[111, 4, 8, 22, 5, 19]",밥/죽/떡,초스피드
6887482,"[32, 78, 4, 9, 1, 150, 10, 15, 6, 35, 16, 57]",메인반찬,일상
6958251,"[155, 3, 2, 156, 21, 8, 26]",빵,일상
6892260,"[109, 28, 1, 33, 24, 6, 2]",국/탕,일상
7021237,"[26, 8, 3, 156, 2, 155, 21, 241]",빵,간식
6927851,"[49, 8, 31, 7, 12]",밑반찬,초스피드
6841311,"[6, 30, 4, 9, 58, 45, 311, 11, 82, 15, 198, 27, 1, 2, 10, 38]",찌개,일상
6909326,"[41, 2, 6, 204]",메인반찬,기타
6969200,"[63, 75, 8, 6, 89, 37, 83, 215]",빵,간식
6806350,"[249, 16, 10, 5, 17, 48, 1, 9, 15, 12]",밑반찬,일상
6740415,"[164, 63, 8, 98, 15, 164, 170, 26]",빵,도시락
6995793,"[6, 124, 9, 3, 5, 19, 177, 10, 6, 11, 12]",밥/죽/떡,일상
6927659,"[201, 326, 1, 70, 40, 6, 17, 11, 186, 5]",밑반찬,일상
6854564,"[107, 8, 73, 4, 75, 79, 2, 38, 21, 108, 67]",양식,초스피드
6876580,"[150, 4, 9, 40, 8, 179, 152, 15, 6, 5, 3, 31, 40, 1, 9, 4, 179]",메인반찬,손님접대
6936692,"[36, 49, 4, 6, 39, 2, 6, 10, 1, 64, 40, 20, 3, 43]",김치/젓갈/장류,일상
6971072,"[231, 20, 10, 10, 43, 1, 192, 18, 12]",밑반찬,일상
6847227,"[191, 80, 7, 6, 14, 49, 2]",밥/죽/떡,일상
6938914,"[481, 22, 2, 12, 7, 35, 16, 1, 13, 43, 7, 12, 9]",메인반찬,일상
6993387,"[94, 6, 2, 24, 2, 1, 7, 34]",밑반찬,일상
6931026,"[94, 4, 25, 10, 1, 43, 20, 5, 18, 12, 94, 1, 2, 33, 12]",밑반찬,일상
6933856,"[28, 131, 4, 106, 5, 10, 1, 3, 7, 12]",밑반찬,일상
6971246,"[51, 126, 2, 66, 15, 13, 3, 5, 6]",밑반찬,일상
6907140,"[8, 110, 15, 73, 21, 2]",양식,손님접대
6833358,"[62, 68, 4, 6, 10, 5, 64, 9, 1, 13]",찌개,일상
6973688,"[521, 6, 55, 3, 40, 3]",차/음료/술,명절
6877278,"[174, 61, 14, 4, 31, 11, 19, 161, 12, 1]",밑반찬,일상
6947024,"[645, 362, 199, 6, 5, 48, 7, 12]",밑반찬,일상
6894819,"[250, 469, 70, 25, 41, 6, 1, 35, 16, 7, 12, 15]",김치/젓갈/장류,일상
6867913,"[119, 4, 10, 5, 20, 7, 12]",김치/젓갈/장류,초스피드
6986056,"[117, 22, 389, 84, 14, 133, 484, 2, 7, 12, 209, 33, 5, 3, 17, 6, 19, 12]",밥/죽/떡,일상
6973342,"[69, 246, 160, 51, 4, 14, 9, 90, 9, 1, 24]",면/만두,일상
6945728,"[531, 488, 15, 166, 244]",디저트,간식
6851489,"[113, 94, 7, 1, 104, 133, 61, 224, 2, 16, 10, 5, 18, 17, 43, 19, 1, 7, 13, 104]",면/만두,간식
3352205,"[99, 4, 9, 25, 70, 30, 69, 35, 1, 10]",찌개,일상
6904237,"[51, 27, 24, 1, 7, 34]",밑반찬,일상
7018374,"[280, 82, 112, 9, 3, 42, 183, 55, 35, 24, 10, 50]",찌개,일상
7001857,"[275, 62, 4, 9]",메인반찬,일상
6960585,"[95, 29, 29, 4, 13, 9, 5, 31, 3, 1]",밑반찬,일상
6991581,"[382, 4, 9, 13, 69, 55, 1, 10, 24, 86, 33, 35]",국/탕,일상
6870413,"[109, 8, 55, 24, 20, 33, 1]",국/탕,초스피드
6924597,"[127, 237, 8, 71, 9, 114]",면/만두,일상
6867487,"[200, 231, 739, 4, 70, 25, 5, 17, 10, 184, 3, 1, 40, 12, 7, 11]",밥/죽/떡,일상
6869410,"[8, 103, 4, 6, 11]",밥/죽/떡,손님접대
6969616,"[111, 157, 8, 216, 37, 22]",밥/죽/떡,초스피드
6999506,"[30, 2, 6, 48, 10, 20, 64, 50, 41, 1, 91]",김치/젓갈/장류,일상
6862935,"[9, 204, 2, 1, 12, 16, 19, 50, 18]",밑반찬,일상
6956941,"[213, 3, 26]",차/음료/술,초스피드
6935267,"[315, 10, 10, 43, 3, 1, 20, 18, 7, 12]",밑반찬,일상
6886436,"[47, 65, 4, 14, 5, 33, 1, 2]",밑반찬,일상
1519659,"[123, 437, 39, 6, 51, 47, 96, 2]",면/만두,
7025927,"[193, 16, 5, 10, 1, 50, 19, 3, 104, 7]",밑반찬,일상
6954889,"[155, 26, 8, 156, 2, 3, 27, 130, 67]",빵,간식
6833259,"[541, 7, 16, 1, 23, 12, 2]",밑반찬,일상
7024611,"[252, 75, 98, 81, 119, 83, 37]",빵,도시락
6694991,"[245, 5, 19, 3, 37, 12]",밑반찬,일상
6905355,"[141, 37, 83, 2, 3]",샐러드,간식
6942658,"[315, 271, 2, 30, 4, 76, 13, 25, 1, 40, 20, 64, 50, 41, 12]",김치/젓갈/장류,일상
6864455,"[155, 558, 26, 6, 2, 156, 3, 349, 21, 8]",빵,간식
548674,"[56, 4, 116, 8, 39, 2, 139, 298, 180, 92, 37, 83, 83]",빵,일상
6874187,"[109, 24, 184, 12, 1]",밑반찬,일상
6999760,"[68, 23, 4, 1, 86, 16, 10, 5, 3, 19]",메인반찬,일상
6948058,"[65, 1, 188, 17, 11, 27, 2, 12]",밥/죽/떡,일상
6712369,"[503, 403, 119, 14, 4, 36, 76, 5, 10, 1, 18, 3, 270, 34, 168, 194]",면/만두,일상
6995673,"[308, 9, 2, 6, 361, 1, 3, 7, 12]",밑반찬,일상
6833162,"[8, 22, 72, 9, 93, 10]",밥/죽/떡,일상
6998639,"[196, 119, 8, 22, 5, 7]",밥/죽/떡,다이어트
6967693,"[721, 12, 162, 15, 5, 19, 1]",밑반찬,초스피드
6859961,"[63, 139, 8, 75, 8, 54, 37]",빵,초스피드
7017771,"[169, 61, 174, 9, 6, 12, 3, 10, 5, 20, 16]",밥/죽/떡,간식
6983592,"[92, 8, 20, 2, 11, 21, 67]",밑반찬,초스피드
7004363,"[8, 224, 64, 49]",밑반찬,일상
6896226,"[94, 496, 7, 12, 230, 496, 7, 12, 6, 30, 496, 7, 12, 6]",밑반찬,명절
7008366,"[28, 13, 57, 110, 2, 67, 15]",기타,술안주
7025480,"[22, 6, 47, 4, 46, 14, 8, 7, 161, 20, 2, 7, 12]",밥/죽/떡,일상
6847863,"[348, 4, 9, 8, 6, 5, 3]",밥/죽/떡,일상
6981007,"[68, 51, 4, 9, 78, 13, 6, 11, 15, 10, 1, 64, 20]",찌개,일상
6892102,"[173, 70, 25, 1, 9, 151, 5, 18, 3, 31]",면/만두,일상
6917602,"[101, 74, 8, 108, 11]",면/만두,손님접대
6971218,"[81, 8, 21, 13, 9, 2, 27, 11]",밑반찬,일상
6866641,"[150, 9, 14, 93, 31, 19, 11, 86]",밥/죽/떡,일상
6995092,"[305, 1, 20, 17, 7, 2, 8, 41, 6]",국/탕,일상
6836372,"[100, 14, 4, 51, 103]",메인반찬,다이어트
6831080,"[74, 238, 255, 29, 78, 21]",밑반찬,일상
6897173,"[131, 71, 84, 75, 41, 8, 66]",메인반찬,명절
7026307,[8],양식,일상
6946404,"[183, 4, 9, 68, 274, 7, 10, 6, 13, 8, 24, 1, 135, 11, 177, 327]",찌개,일상
6933374,"[84, 8, 209, 133, 132, 53, 29, 29, 22, 2, 7]",밥/죽/떡,일상
7025811,"[126, 2, 18, 24, 7, 12, 1, 135]",밑반찬,일상
6961167,"[36, 4, 16, 10, 3, 48, 1, 18, 5, 7, 12]",밑반찬,일상
7025590,"[32, 111, 113, 30, 9, 13, 28, 4, 10, 3, 5, 16, 35, 1]",찌개,술안주
6978813,"[82, 42, 61, 4, 9, 51, 1, 3, 55, 10, 24, 2]",찌개,일상
6928291,"[56, 187, 66, 8, 2, 11]",기타,간식
6896703,"[502, 7, 16, 1, 5, 10, 52, 3, 19, 7]",메인반찬,일상
6846760,"[76, 164, 29, 201, 84, 36, 205, 213, 37, 3, 11]",샐러드,손님접대
6979001,"[32, 150, 4, 9, 13, 11, 15, 6, 10, 16, 35, 17, 3, 5, 31, 1, 57, 6]",메인반찬,일상
6957559,"[178, 41, 10, 1, 40, 64, 20, 2, 45, 2]",김치/젓갈/장류,일상
6960874,"[53, 5, 1, 20, 6, 3, 4, 23, 10, 7, 12, 53, 5, 1, 13, 4, 7, 12, 15, 58]",밑반찬,일상
7004303,"[63, 8, 116, 2, 3, 15, 216, 37, 13]",빵,간식
6944209,"[58, 27, 19, 7, 194, 12]",밑반찬,초스피드
6964219,"[78, 84, 8, 22, 15, 9, 17, 31, 5, 1, 7, 6, 2, 11]",밥/죽/떡,일상
6909338,"[370, 6, 5, 3, 12, 7, 19]",밑반찬,일상
6849655,"[30, 10, 20, 2, 43, 4, 129, 1, 40, 64, 441, 3, 80, 6, 6]",김치/젓갈/장류,일상
6912278,"[61, 131, 5, 17, 1, 19, 7, 12, 38]",밑반찬,일상
6862693,"[417, 6, 5, 3, 48, 7, 12]",밑반찬,일상
